x,data
3.300165008250412484e+03,9.834389514432121393e-01
3.350167508375418947e+03,9.959832186277776112e-01
3.400170008500424956e+03,9.754456953452531609e-01
3.450172508625431419e+03,9.646761891564447078e-01
3.500175008750437428e+03,9.829970633014211145e-01
3.550177508875443891e+03,9.765166603391108868e-01
3.600180009000449900e+03,9.796811098705833221e-01
3.650182509125456363e+03,9.713452929354161602e-01
3.700185009250462372e+03,9.820342145169931314e-01
3.750187509375468835e+03,1.003692462543265718e+00
3.800190009500474844e+03,9.912931753644708133e-01
3.850192509625481307e+03,9.736926901032804116e-01
3.900195009750487316e+03,9.836492789659405656e-01
3.950197509875493779e+03,9.923496901942953086e-01
4.000200010000499788e+03,9.820648550471100524e-01
4.050202510125506251e+03,9.779095653479102923e-01
4.100205010250512714e+03,9.938194563223523570e-01
4.150207510375518723e+03,9.790968581731938070e-01
4.200210010500524731e+03,9.724073686281659024e-01
4.250212510625531650e+03,9.816828916308548703e-01
4.300215010750537658e+03,9.973997695688822107e-01
4.350217510875543667e+03,9.897652595796931907e-01
4.400220011000549675e+03,9.714797952886622401e-01
4.450222511125556593e+03,9.773804046398231193e-01
4.500225011250562602e+03,9.811034682161805520e-01
4.550227511375568611e+03,9.748432748762241307e-01
4.600230011500574619e+03,9.883461626530202215e-01
4.650232511625581537e+03,9.841924540347396499e-01
4.700235011750587546e+03,9.779411677175761097e-01
4.750237511875593555e+03,9.700840438650636388e-01
4.800240012000600473e+03,9.885055007676512018e-01
4.850242512125606481e+03,9.746909906058942585e-01
4.900245012250612490e+03,9.775224610376526124e-01
4.950247512375618498e+03,9.812178546136418600e-01
5.000250012500625417e+03,9.705425720098233011e-01
5.050252512625631425e+03,9.592283676055063379e-01
5.100255012750637434e+03,9.781343997629815545e-01
5.150257512875643442e+03,9.958093228567651556e-01
5.200260013000650360e+03,9.746901665578422413e-01
5.250262513125656369e+03,9.754766729107599010e-01
5.300265013250662378e+03,9.758008934367183862e-01
5.350267513375668386e+03,9.835524240738134916e-01
5.400270013500675304e+03,9.514761607873216676e-01
5.450272513625681313e+03,9.651904454441279091e-01
5.500275013750687322e+03,9.801489529730570416e-01
5.550277513875693330e+03,9.795848377423437281e-01
5.600280014000700248e+03,9.753977677261108647e-01
5.650282514125706257e+03,9.762950926589281098e-01
5.700285014250712265e+03,9.741001262266528737e-01
5.750287514375719184e+03,9.686252357094509158e-01
5.800290014500725192e+03,9.798219946776629552e-01
5.850292514625731201e+03,9.813293813632331108e-01
5.900295014750737209e+03,9.842612920753515127e-01
5.950297514875744127e+03,9.572604075660505751e-01
6.000300015000750136e+03,9.809614232200578599e-01
6.050302515125756145e+03,9.676551335835491541e-01
6.100305015250762153e+03,9.637363182379798943e-01
6.150307515375769071e+03,9.879919727197949975e-01
6.200310015500775080e+03,9.672775934953780075e-01
6.250312515625781089e+03,9.710594217428867303e-01
6.300315015750787097e+03,9.561003724981529395e-01
6.350317515875794015e+03,9.592764730543617002e-01
6.400320016000800024e+03,9.761461584253520174e-01
6.450322516125806033e+03,9.513419486818187609e-01
6.500325016250812951e+03,9.790333764292867835e-01
6.550327516375818959e+03,9.753987002395406725e-01
6.600330016500824968e+03,9.740556900575942922e-01
6.650332516625830976e+03,9.684720053077089386e-01
6.700335016750837895e+03,9.698582474187472657e-01
6.750337516875843903e+03,9.582598020411333684e-01
6.800340017000849912e+03,9.775096078666769550e-01
6.850342517125855920e+03,9.820686852019200330e-01
6.900345017250862838e+03,9.641452344527177143e-01
6.950347517375868847e+03,9.785279527657068099e-01
7.000350017500874856e+03,9.568316181432916512e-01
7.050352517625880864e+03,9.549020588437805435e-01
7.100355017750887782e+03,9.444120660463275474e-01
7.150357517875893791e+03,9.577167866842738464e-01
7.200360018000899800e+03,9.716831584964320534e-01
7.250362518125906718e+03,9.536549059643725235e-01
7.300365018250912726e+03,9.694448624482238097e-01
7.350367518375918735e+03,9.577975099403722714e-01
7.400370018500924743e+03,9.729751725645906513e-01
7.450372518625931662e+03,9.563536304816490086e-01
7.500375018750937670e+03,9.537883050501553273e-01
7.550377518875943679e+03,9.728430880081035959e-01
7.600380019000949687e+03,9.700751388882753456e-01
7.650382519125956605e+03,9.526577639545277254e-01
7.700385019250962614e+03,9.617221890426321806e-01
7.750387519375968623e+03,9.604899945841031128e-01
7.800390019500974631e+03,9.694918877481963904e-01
7.850392519625981549e+03,9.502241934056276929e-01
7.900395019750987558e+03,9.690959503106411077e-01
7.950397519875993567e+03,9.475657169721003470e-01
8.000400020000999575e+03,9.707244134867734076e-01
8.050402520126006493e+03,9.548093876197627505e-01
8.100405020251012502e+03,9.544568244618443220e-01
8.150407520376018510e+03,9.545975861055999712e-01
8.200410020501025429e+03,9.566180982180203518e-01
8.250412520626030528e+03,9.547500370460169083e-01
8.300415020751037446e+03,9.729380688528126431e-01
8.350417520876044364e+03,9.542016590769190065e-01
8.400420021001049463e+03,9.729351742504217526e-01
8.450422521126056381e+03,9.550218726904247113e-01
8.500425021251063299e+03,9.786974041272168412e-01
8.550427521376068398e+03,9.570271338955789187e-01
8.600430021501075316e+03,9.714733110863504884e-01
8.650432521626080415e+03,9.633409197981028793e-01
8.700435021751087334e+03,9.555403561266223589e-01
8.750437521876094252e+03,9.596304188423033787e-01
8.800440022001099351e+03,9.518800011430490482e-01
8.850442522126106269e+03,9.335667007718790877e-01
8.900445022251113187e+03,9.565964988418589332e-01
8.950447522376118286e+03,9.629185558047550497e-01
9.000450022501125204e+03,9.571246710767230548e-01
9.050452522626132122e+03,9.636617003476524168e-01
9.100455022751137221e+03,9.473694958259718524e-01
9.150457522876144139e+03,9.591964274005756463e-01
9.200460023001149239e+03,9.470730494504051578e-01
9.250462523126156157e+03,9.634980243149108281e-01
9.300465023251163075e+03,9.593619147846995654e-01
9.350467523376168174e+03,9.713064168217299121e-01
9.400470023501175092e+03,9.632975208119357591e-01
9.450472523626182010e+03,9.568944057566877159e-01
9.500475023751187109e+03,9.572581555943279197e-01
9.550477523876194027e+03,9.477174590230250661e-01
9.600480024001200945e+03,9.592001467556443561e-01
9.650482524126206044e+03,9.501045665981067145e-01
9.700485024251212963e+03,9.567584719866760734e-01
9.750487524376218062e+03,9.704226833709393985e-01
9.800490024501224980e+03,9.456600655301845570e-01
9.850492524626231898e+03,9.617733984412026871e-01
9.900495024751236997e+03,9.428318778944775325e-01
9.950497524876243915e+03,9.490498613746909395e-01
1.000050002500125083e+04,9.521819011277317113e-01
1.005050252512625593e+04,9.573891752621412898e-01
1.010050502525126285e+04,9.418169993605247647e-01
1.015050752537626795e+04,9.390299702868645237e-01
1.020051002550127487e+04,9.571716458469138322e-01
1.025051252562628179e+04,9.279061380686809413e-01
1.030051502575128688e+04,9.466451068514051270e-01
1.035051752587629380e+04,9.366225461840058664e-01
1.040052002600130072e+04,9.525423880629592110e-01
1.045052252612630582e+04,9.542345654049040338e-01
1.050052502625131274e+04,9.640533685011603016e-01
1.055052752637631966e+04,9.587723642152685688e-01
1.060053002650132476e+04,9.518485827341710559e-01
1.065053252662633167e+04,9.558380564212944908e-01
1.070053502675133677e+04,9.614047369468685655e-01
1.075053752687634369e+04,9.517221359247468593e-01
1.080054002700135061e+04,9.561211161175601214e-01
1.085054252712635571e+04,9.657276151450796542e-01
1.090054502725136263e+04,9.413950436765139429e-01
1.095054752737636954e+04,9.377517024531888401e-01
1.100055002750137464e+04,9.448089487047562907e-01
1.105055252762638156e+04,9.274857801325639972e-01
1.110055502775138666e+04,9.448394266302538869e-01
1.115055752787639358e+04,9.848582682399382726e-01
1.120056002800140050e+04,9.468965602952118532e-01
1.125056252812640560e+04,9.504084579027519686e-01
1.130056502825141251e+04,9.493710315184727966e-01
1.135056752837641943e+04,9.376545012693788816e-01
1.140057002850142453e+04,9.493160877065764947e-01
1.145057252862643145e+04,9.604639619201185141e-01
1.150057502875143837e+04,9.335173706256576498e-01
1.155057752887644347e+04,9.510342974494598867e-01
1.160058002900145038e+04,9.433581661904428817e-01
1.165058252912645548e+04,9.248944477024508837e-01
1.170058502925146240e+04,9.412075724592677828e-01
1.175058752937646932e+04,9.468737664913151608e-01
1.180059002950147442e+04,9.524885311843643843e-01
1.185059252962648134e+04,9.518055864930468069e-01
1.190059502975148825e+04,9.369491099378203236e-01
1.195059752987649335e+04,9.534499817331840710e-01
1.200060003000150027e+04,9.391228983067889668e-01
1.205060253012650719e+04,9.399995452696761067e-01
1.210060503025151229e+04,9.477281462806370627e-01
1.215060753037651921e+04,9.356680580665183156e-01
1.220061003050152431e+04,9.332839588047203705e-01
1.225061253062653122e+04,9.391833619334675198e-01
1.230061503075153814e+04,9.452496597559405522e-01
1.235061753087654324e+04,9.559036245616823191e-01
1.240062003100155016e+04,9.296558797202451041e-01
1.245062253112655708e+04,9.361814694263613790e-01
1.250062503125156218e+04,9.393393351176426709e-01
1.255062753137656910e+04,9.214084171882428453e-01
1.260063003150157419e+04,9.290074540112421841e-01
1.265063253162658111e+04,9.356735295843282563e-01
1.270063503175158803e+04,9.369593306926010667e-01
1.275063753187659313e+04,9.189537317128324556e-01
1.280064003200160005e+04,9.413624373007670743e-01
1.285064253212660697e+04,9.386113232992689959e-01
1.290064503225161207e+04,9.387524822384187839e-01
1.295064753237661898e+04,9.492656501342510156e-01
1.300065003250162590e+04,9.468368652669204577e-01
1.305065253262663100e+04,9.329422278779343491e-01
1.310065503275163792e+04,9.361659377173855434e-01
1.315065753287664302e+04,9.287305320455225832e-01
1.320066003300164994e+04,9.260503904461547808e-01
1.325066253312665685e+04,9.407488693125674040e-01
1.330066503325166195e+04,9.310795033792710340e-01
1.335066753337666887e+04,9.484970951993518806e-01
1.340067003350167579e+04,9.274114472117125363e-01
1.345067253362668089e+04,9.472994493959461249e-01
1.350067503375168781e+04,9.206078289381310897e-01
1.355067753387669291e+04,9.460178128769320960e-01
1.360068003400169982e+04,9.276496776716494086e-01
1.365068253412670674e+04,9.385860614645518130e-01
1.370068503425171184e+04,9.496422479970008101e-01
1.375068753437671876e+04,9.299984618888758048e-01
1.380069003450172568e+04,9.550937403241891444e-01
1.385069253462673078e+04,9.307226857240833429e-01
1.390069503475173769e+04,9.246458866676333654e-01
1.395069753487674461e+04,9.237381565937171635e-01
1.400070003500174971e+04,9.362754734927162259e-01
1.405070253512675663e+04,9.415888822862454877e-01
1.410070503525176173e+04,9.266694400482439198e-01
1.415070753537676865e+04,9.277465611151428648e-01
1.420071003550177556e+04,9.244104415198078906e-01
1.425071253562678066e+04,9.268349011154148887e-01
1.430071503575178758e+04,9.294426701971518767e-01
1.435071753587679450e+04,9.487817143580756785e-01
1.440072003600179960e+04,9.396805128505553162e-01
1.445072253612680652e+04,9.298742304088853938e-01
1.450072503625181344e+04,9.185100827564607329e-01
1.455072753637681853e+04,9.167433237643766164e-01
1.460073003650182545e+04,9.129785164343786619e-01
1.465073253662683055e+04,9.381438302350684211e-01
1.470073503675183747e+04,9.371158744484205938e-01
1.475073753687684439e+04,9.395396778963178708e-01
1.480074003700184949e+04,9.335160257305986642e-01
1.485074253712685640e+04,9.158108019127710886e-01
1.490074503725186332e+04,9.382334163565388963e-01
1.495074753737686842e+04,9.277954065942899398e-01
1.500075003750187534e+04,9.243723400003797108e-01
1.505075253762688044e+04,9.245182805022278405e-01
1.510075503775188736e+04,9.394444200031140113e-01
1.515075753787689428e+04,9.213401361607345130e-01
1.520076003800189937e+04,9.156996396804294447e-01
1.525076253812690629e+04,9.351587038460853485e-01
1.530076503825191321e+04,9.304825172915081044e-01
1.535076753837691831e+04,9.396978359862013797e-01
1.540077003850192523e+04,9.568734722307074003e-01
1.545077253862693215e+04,9.466627654634830469e-01
1.550077503875193725e+04,9.359482838738190091e-01
1.555077753887694416e+04,9.327410256513398723e-01
1.560078003900194926e+04,9.271847341240015972e-01
1.565078253912695618e+04,9.290885287294033956e-01
1.570078503925196310e+04,9.018249878788345830e-01
1.575078753937696820e+04,9.367681184651436288e-01
1.580079003950197512e+04,9.316076198634856143e-01
1.585079253962698203e+04,9.163965872599553197e-01
1.590079503975198713e+04,9.422383205183101351e-01
1.595079753987699405e+04,9.165643917346054659e-01
1.600080004000199915e+04,9.227486402771254426e-01
1.605080254012700607e+04,9.156522096407976319e-01
1.610080504025201299e+04,9.142454031671783943e-01
1.615080754037701809e+04,9.371093420963481080e-01
1.620081004050202500e+04,9.214792189604075201e-01
1.625081254062703192e+04,9.142964336059087316e-01
1.630081504075203702e+04,9.177806668461470085e-01
1.635081754087704394e+04,9.375403414985057360e-01
1.640082004100205086e+04,9.138902495647291957e-01
1.645082254112705778e+04,9.123007841169843424e-01
1.650082504125206106e+04,9.111422127331123555e-01
1.655082754137706797e+04,9.095713183237831290e-01
1.660083004150207489e+04,9.326757902473470363e-01
1.665083254162708181e+04,9.169378155748935111e-01
1.670083504175208873e+04,9.182998003872908654e-01
1.675083754187709201e+04,9.190313743729600082e-01
1.680084004200209893e+04,9.282200306680574720e-01
1.685084254212710584e+04,9.034504134359873095e-01
1.690084504225211276e+04,9.036171413705533784e-01
1.695084754237711968e+04,9.019579444170108262e-01
1.700085004250212660e+04,9.418052752895880175e-01
1.705085254262712988e+04,9.362855280296904503e-01
1.710085504275213680e+04,8.940648208565116217e-01
1.715085754287714371e+04,9.253186810753023517e-01
1.720086004300215063e+04,9.305799916781571923e-01
1.725086254312715755e+04,9.374978709463958060e-01
1.730086504325216083e+04,9.188033110694082684e-01
1.735086754337716775e+04,9.182650936131842023e-01
1.740087004350217467e+04,9.209929195327891671e-01
1.745087254362718159e+04,9.136787034333464508e-01
1.750087504375218850e+04,9.150304695253875797e-01
1.755087754387719542e+04,9.166641918356435159e-01
1.760088004400219870e+04,9.189609145758604880e-01
1.765088254412720562e+04,9.141506698670318620e-01
1.770088504425221254e+04,9.220573876423922011e-01
1.775088754437721946e+04,9.164132916151895847e-01
1.780089004450222637e+04,9.277561503247225838e-01
1.785089254462722965e+04,9.336458125880717773e-01
1.790089504475223657e+04,9.085935793750082867e-01
1.795089754487724349e+04,9.109980358764361297e-01
1.800090004500225041e+04,9.078565207751826405e-01
1.805090254512725733e+04,9.189585613503308270e-01
1.810090504525226424e+04,9.177423798183838022e-01
1.815090754537726752e+04,9.040581469163186945e-01
1.820091004550227444e+04,8.993221523570090747e-01
1.825091254562728136e+04,9.189378879034273417e-01
1.830091504575228828e+04,9.264559892007985242e-01
1.835091754587729520e+04,9.189910282200743907e-01
1.840092004600229848e+04,9.156447960822510224e-01
1.845092254612730540e+04,9.106739099804004312e-01
1.850092504625231231e+04,9.380121080253360777e-01
1.855092754637731923e+04,8.986766904787577559e-01
1.860093004650232615e+04,9.134111128962797421e-01
1.865093254662733307e+04,9.141906195047928563e-01
1.870093504675233635e+04,9.518772738578650250e-01
1.875093754687734327e+04,9.153381981238389864e-01
1.880094004700235018e+04,9.113413167561441597e-01
1.885094254712735710e+04,9.000855175030934019e-01
1.890094504725236402e+04,9.196248665002453304e-01
1.895094754737736730e+04,9.068624026710684349e-01
1.900095004750237422e+04,9.031530101353086870e-01
1.905095254762738114e+04,9.107342596311749361e-01
1.910095504775238805e+04,9.201685999308520936e-01
1.915095754787739497e+04,9.276741921119248113e-01
1.920096004800240189e+04,9.039560420026273579e-01
1.925096254812740517e+04,8.997996365593815549e-01
1.930096504825241209e+04,8.986075491794927039e-01
1.935096754837741901e+04,8.937876741862540442e-01
1.940097004850242593e+04,9.117546627615209509e-01
1.945097254862743284e+04,9.054692628080824868e-01
1.950097504875243612e+04,9.170789829953256422e-01
1.955097754887744304e+04,8.973609492446519287e-01
1.960098004900244996e+04,9.020466120863028792e-01
1.965098254912745688e+04,8.940150630915614238e-01
1.970098504925246380e+04,9.053289153045360749e-01
1.975098754937746708e+04,8.977854213629303803e-01
1.980099004950247399e+04,8.993988594792298175e-01
1.985099254962748091e+04,8.993755076123385317e-01
1.990099504975248783e+04,8.939544823548126740e-01
1.995099754987749475e+04,8.977314374680779308e-01
2.000100005000250167e+04,9.203206956346218215e-01
2.005100255012750495e+04,9.059246325164109770e-01
2.010100505025251186e+04,9.067276648896211988e-01
2.015100755037751878e+04,8.825268516402555719e-01
2.020101005050252570e+04,8.940889715406102889e-01
2.025101255062753262e+04,9.082781453126972382e-01
2.030101505075253590e+04,9.049870353907619736e-01
2.035101755087754282e+04,8.821686568481699187e-01
2.040102005100254974e+04,8.928600681172246256e-01
2.045102255112755665e+04,9.050467031577962285e-01
2.050102505125256357e+04,9.185437122176391966e-01
2.055102755137757049e+04,8.903921519966589981e-01
2.060103005150257377e+04,9.165546602383408681e-01
2.065103255162758069e+04,8.916936480362750439e-01
2.070103505175258761e+04,8.900526852142079948e-01
2.075103755187759452e+04,9.051000868373919594e-01
2.080104005200260144e+04,9.209836918488565338e-01
2.085104255212760472e+04,9.009659961213010160e-01
2.090104505225261164e+04,9.052452732336827568e-01
2.095104755237761856e+04,8.904502770448573523e-01
2.100105005250262548e+04,9.162071564207838748e-01
2.105105255262763239e+04,9.172125858954313093e-01
2.110105505275263931e+04,8.773489638452274253e-01
2.115105755287764259e+04,9.021024897704598144e-01
2.120106005300264951e+04,9.043760069363175891e-01
2.125106255312765643e+04,8.916680005478359039e-01
2.130106505325266335e+04,8.934821182858300181e-01
2.135106755337767027e+04,9.040487441259674739e-01
2.140107005350267355e+04,9.083545425797561190e-01
2.145107255362768046e+04,9.010559885418912840e-01
2.150107505375268738e+04,8.919233453195450911e-01
2.155107755387769430e+04,8.967192165272787063e-01
2.160108005400270122e+04,8.897243466705800907e-01
2.165108255412770814e+04,8.843062759932751593e-01
2.170108505425271142e+04,9.089265555300911625e-01
2.175108755437771833e+04,8.989346903831377800e-01
2.180109005450272525e+04,8.951593022128108146e-01
2.185109255462773217e+04,8.812069003816811463e-01
2.190109505475273909e+04,9.099371684896138124e-01
2.195109755487774237e+04,8.953071035167405878e-01
2.200110005500274929e+04,8.928187503546065606e-01
2.205110255512775620e+04,8.948180026860933500e-01
2.210110505525276312e+04,8.896048145591405332e-01
2.215110755537777004e+04,9.171810748608602015e-01
2.220111005550277332e+04,8.965866899655287048e-01
2.225111255562778024e+04,9.053422819726512083e-01
2.230111505575278716e+04,8.962026195822470065e-01
2.235111755587779408e+04,8.831039610957309716e-01
2.240112005600280099e+04,8.941039527111789287e-01
2.245112255612780791e+04,8.960236381559936181e-01
2.250112505625281119e+04,9.062027416675302316e-01
2.255112755637781811e+04,9.014260321228882988e-01
2.260113005650282503e+04,8.866487204357474949e-01
2.265113255662783195e+04,8.904893308162766807e-01
2.270113505675283886e+04,8.954802345138098696e-01
2.275113755687784214e+04,8.778622782029037452e-01
2.280114005700284906e+04,8.913471431677180146e-01
2.285114255712785598e+04,8.937506136288828618e-01
2.290114505725286290e+04,8.821670104386094557e-01
2.295114755737786982e+04,8.952295843029548505e-01
2.300115005750287673e+04,8.891283412072019665e-01
2.305115255762788001e+04,8.730026989370411883e-01
2.310115505775288693e+04,8.948670897385270218e-01
2.315115755787789385e+04,8.939646562999264967e-01
2.320116005800290077e+04,8.731325798415509043e-01
2.325116255812790769e+04,8.771353338290679424e-01
2.330116505825291097e+04,8.900378268389540493e-01
2.335116755837791789e+04,9.165729530905419864e-01
2.340117005850292480e+04,9.037716255682404221e-01
2.345117255862793172e+04,8.911804891584355071e-01
2.350117505875293864e+04,8.972604816995819466e-01
2.355117755887794556e+04,9.004017801621549966e-01
2.360118005900294884e+04,8.913129938585049317e-01
2.365118255912795576e+04,8.854641453604745749e-01
2.370118505925296267e+04,8.919916331479905702e-01
2.375118755937796959e+04,8.989879533471087925e-01
2.380119005950297651e+04,8.922132593067532147e-01
2.385119255962797979e+04,8.740467481200514532e-01
2.390119505975298671e+04,8.908199122399180769e-01
2.395119755987799363e+04,8.966858620138966618e-01
2.400120006000300054e+04,8.819655003139588167e-01
2.405120256012800746e+04,8.785370258634120910e-01
2.410120506025301438e+04,8.969764226627262582e-01
2.415120756037801766e+04,9.003429446970309113e-01
2.420121006050302458e+04,8.883541701346976405e-01
2.425121256062803150e+04,8.692583174150303460e-01
2.430121506075303841e+04,8.938303187251341875e-01
2.435121756087804533e+04,9.032601472247088203e-01
2.440122006100304861e+04,8.770703806948679793e-01
2.445122256112805553e+04,9.001177804305648955e-01
2.450122506125306245e+04,8.822903799620017695e-01
2.455122756137806937e+04,8.829494192698904564e-01
2.460123006150307629e+04,8.997455371758459330e-01
2.465123256162807957e+04,8.805081181196545703e-01
2.470123506175308648e+04,8.893688091187536005e-01
2.475123756187809340e+04,8.858316102325890506e-01
2.480124006200310032e+04,8.933493525135939306e-01
2.485124256212810724e+04,8.917408387776999401e-01
2.490124506225311416e+04,8.694125250053251763e-01
2.495124756237811744e+04,8.764702427549205810e-01
2.500125006250312435e+04,8.783466500868473137e-01
2.505125256262813127e+04,8.689051942184324862e-01
2.510125506275313819e+04,8.655357404696162327e-01
2.515125756287814511e+04,8.935953046570207503e-01
2.520126006300314839e+04,8.841632305335664910e-01
2.525126256312815531e+04,8.720242390115746645e-01
2.530126506325316223e+04,8.700573493787366885e-01
2.535126756337816914e+04,8.634193162427906687e-01
2.540127006350317606e+04,8.735006343369633441e-01
2.545127256362818298e+04,8.906688461527175749e-01
2.550127506375318626e+04,8.810329953330844344e-01
2.555127756387819318e+04,8.807292259250120159e-01
2.560128006400320010e+04,8.861910662968791597e-01
2.565128256412820701e+04,8.823772168272970839e-01
2.570128506425321393e+04,8.694479506618381093e-01
2.575128756437821721e+04,8.829943093241368057e-01
2.580129006450322413e+04,8.739412845111107497e-01
2.585129256462823105e+04,8.734180367150002899e-01
2.590129506475323797e+04,8.731436716699776390e-01
2.595129756487824488e+04,8.861293665672002051e-01
2.600130006500325180e+04,8.788752894867211118e-01
2.605130256512825508e+04,8.727635156988643450e-01
2.610130506525326200e+04,8.697418997403618679e-01
2.615130756537826892e+04,8.762132318923525620e-01
2.620131006550327584e+04,8.721165988125104684e-01
2.625131256562828275e+04,8.728546029463510880e-01
2.630131506575328604e+04,8.873589000558109730e-01
2.635131756587829295e+04,8.857436946869885475e-01
2.640132006600329987e+04,8.861836430487773919e-01
2.645132256612830679e+04,8.697680237509609613e-01
2.650132506625331371e+04,8.733358211874758803e-01
2.655132756637832063e+04,8.804326998611748945e-01
2.660133006650332391e+04,8.798889478607989645e-01
2.665133256662833082e+04,8.851822872136491105e-01
2.670133506675333774e+04,8.820465387123959111e-01
2.675133756687834466e+04,8.639156078523314575e-01
2.680134006700335158e+04,8.694250939417276225e-01
2.685134256712835486e+04,8.806871623550805994e-01
2.690134506725336178e+04,8.723338593193438184e-01
2.695134756737836869e+04,8.813559464920381892e-01
2.700135006750337561e+04,8.783119408605666312e-01
2.705135256762838253e+04,8.659858797252697471e-01
2.710135506775338581e+04,8.689230399855466525e-01
2.715135756787839273e+04,8.918672861176448752e-01
2.720136006800339965e+04,8.795933610344701670e-01
2.725136256812840656e+04,8.835470401081642056e-01
2.730136506825341348e+04,8.537431442147125349e-01
2.735136756837842040e+04,8.688900232234533227e-01
2.740137006850342368e+04,8.766319548347527579e-01
2.745137256862843060e+04,8.640028325381123864e-01
2.750137506875343752e+04,8.939602491631314374e-01
2.755137756887844444e+04,8.722529943182270040e-01
2.760138006900345135e+04,8.629648095682789233e-01
2.765138256912845463e+04,8.733664418637945293e-01
2.770138506925346155e+04,8.679906758506162889e-01
2.775138756937846847e+04,8.669453077131232810e-01
2.780139006950347539e+04,8.716975901495972456e-01
2.785139256962848231e+04,8.655362225326572734e-01
2.790139506975348922e+04,8.730951052153222980e-01
2.795139756987849250e+04,8.689314706784964093e-01
2.800140007000349942e+04,8.613992678289524862e-01
2.805140257012850634e+04,8.794320289548915870e-01
2.810140507025351326e+04,8.727021667447218967e-01
2.815140757037852018e+04,8.780386809412181748e-01
2.820141007050352346e+04,8.636781200783728574e-01
2.825141257062853037e+04,8.629736608092378747e-01
2.830141507075353729e+04,8.617049788824069356e-01
2.835141757087854421e+04,8.728807991522956611e-01
2.840142007100355113e+04,8.652060344621609334e-01
2.845142257112855805e+04,8.795375242240385250e-01
2.850142507125356133e+04,8.516505883306978442e-01
2.855142757137856825e+04,8.714196942691296854e-01
2.860143007150357516e+04,8.884329191975119944e-01
2.865143257162858208e+04,8.680921443804520132e-01
2.870143507175358900e+04,8.495463751125340579e-01
2.875143757187859228e+04,8.691696838748613763e-01
2.880144007200359920e+04,8.648232139262936879e-01
2.885144257212860612e+04,8.610541495861864236e-01
2.890144507225361303e+04,8.604879913438575612e-01
2.895144757237861995e+04,8.689649467934404958e-01
2.900145007250362687e+04,8.584291804716833729e-01
2.905145257262863015e+04,8.731557456960613584e-01
2.910145507275363707e+04,8.625207430725431168e-01
